column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14
4964893487,1,2020.05.04,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,549320203451 ,-7,EA,-21157,N1
4964893488,1,2020.05.04,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,541320194611 ,-1,EA,-4462,N1
4964893489,4,2020.05.04,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,549320203928 ,-6,M,-15251,N1
4964893489,5,2020.05.04,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,549320203928 ,-1,EA,-6943,N1
4964893489,3,2020.05.04,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,549320203928 ,-3,EA,-12448,N1
4964893489,2,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,549320203928 ,-3,EA,-204191,N1
4964893489,1,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,549320203928 ,-1,EA,-20952,N1
4964893490,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549380203451 ,-2,SET,-64921,N1
4964893491,1,2020.05.04,911,GD 신규경상 소비,101619,"인장클램프,WDA-2,ACSR 95MM2,쇄기형",8510,0110,541320194311 ,-5,EA,-28668,N1
4964893492,2,2020.05.04,911,GD 신규경상 소비,121700,"환경친화형 전선퓨즈,DV/OW(3.2),220V,50A",8510,0110,549320194973 ,-1,EA,-3316,N1
4964893492,1,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,549320194973 ,-1,EA,-20952,N1
4964893493,2,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203764 ,-1,SET,-32461,N1
4964893493,1,2020.05.04,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,549320203764 ,-8,EA,-24179,N1
4964893494,1,2020.05.04,911,GD 신규경상 소비,121700,"환경친화형 전선퓨즈,DV/OW(3.2),220V,50A",8510,0110,549380194973 ,-1,EA,-3316,N1
4964893495,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,549320203728 ,-3,EA,-9702,N1
4964893496,1,2020.05.04,911,GD 신규경상 소비,126465,"고효율주상변압기,30KVA(광유),유탭,13.2KV",8510,0110,549320203874 ,-2,EA,-1925074,N1
4964893497,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,543120203422 ,-1,SET,-32461,N1
4964893498,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,549320203746 ,-4,EA,-12936,N1
4964893499,1,2020.05.04,911,GD 신규경상 소비,106739,"인류스트랩,AL전선 인류용,240MM",8510,0110,549380203441 ,-1,EA,-743,N1
4964893500,1,2020.05.04,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,543120203458 ,-1,EA,-4462,N1
4964893501,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203726 ,-1,SET,-32461,N1
4964893502,1,2020.05.04,911,GD 신규경상 소비,121700,"환경친화형 전선퓨즈,DV/OW(3.2),220V,50A",8510,0110,549320203966 ,-1,EA,-3316,N1
4964893503,1,2020.05.04,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,543120203457 ,-1,EA,-4462,N1
4964893504,2,2020.05.04,911,GD 신규경상 소비,101606,"인장클램프,D-1,ACSR 32 ~ 58MM2,1200KGF",8510,0110,549320203708 ,-3,EA,-6830,N1
4964893504,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203708 ,-1,SET,-32461,N1
4964893505,1,2020.05.04,911,GD 신규경상 소비,126465,"고효율주상변압기,30KVA(광유),유탭,13.2KV",8510,0110,549320203892 ,-3,EA,-2887611,N1
4964893506,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,543120203459 ,-11,EA,-35574,N1
4964893507,1,2020.05.04,993,GD 위탁: 대여,100628,"옥외용비닐절연전선,OW,60MM2,19EA,2.0MM",8510,0110,,-213,M,0,N1
4964893508,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320195651 ,-1,SET,-32461,N1
4964893509,2,2020.05.04,911,GD 신규경상 소비,100337,"접지동봉,14MM,1000MM",8510,0110,549320203712 ,-16,EA,-69617,N1
4964893509,1,2020.05.04,911,GD 신규경상 소비,101865,"암타이및랙크밴드,1방5호,250MM,313MM",8510,0110,549320203712 ,-2,EA,-5983,N1
4964893510,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,543120203445 ,-6,EA,-19404,N1
4964893511,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203618 ,-1,SET,-32461,N1
4964893512,1,2020.05.04,911,GD 신규경상 소비,100628,"옥외용비닐절연전선,OW,60MM2,19EA,2.0MM",8510,0110,493620203172 ,-79,M,-279860,N1
4964893513,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,543120203446 ,-2,EA,-6468,N1
4964893514,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549380203654 ,-1,SET,-32461,N1
4964893515,1,2020.05.04,911,GD 신규경상 소비,100058,"강관전주,6M,85KGF,회색,6.4MX1조,강관근입",8510,0110,493620203151 ,-1,BON,-96711,N1
4964893516,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203488 ,-1,SET,-32461,N1
4964893517,2,2020.05.04,911,GD 신규경상 소비,100337,"접지동봉,14MM,1000MM",8510,0110,549320203668 ,-13,EA,-56564,N1
4964893517,3,2020.05.04,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,549320203668 ,-42,EA,-241836,N1
4964893517,1,2020.05.04,911,GD 신규경상 소비,101865,"암타이및랙크밴드,1방5호,250MM,313MM",8510,0110,549320203668 ,-19,EA,-56840,N1
4964893518,1,2020.05.04,911,GD 신규경상 소비,101619,"인장클램프,WDA-2,ACSR 95MM2,쇄기형",8510,0110,493620203172 ,-8,EA,-45869,N1
4964893519,2,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,549320203735 ,-1,EA,-3234,N1
4964893519,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203735 ,-1,SET,-32461,N1
4964893520,1,2020.05.04,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,549380203725 ,-1,EA,-5758,N1
4964893521,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,549320203737 ,-4,EA,-12936,N1
4964893522,1,2020.05.04,911,GD 신규경상 소비,102195,"분기슬리브,BSC-2B,CU38MM2,CU38MM2, 22MM2",8510,0110,493620203208 ,-2,EA,-3882,N1
4964893523,1,2020.05.04,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,549320203679 ,-1,EA,-5758,N1
4964893524,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203531 ,-1,SET,-32461,N1
4964893525,1,2020.05.04,911,GD 신규경상 소비,100337,"접지동봉,14MM,1000MM",8510,0110,549320203759 ,-6,EA,-26106,N1
4964893526,1,2020.05.04,911,GD 신규경상 소비,101864,"암타이및랙크밴드,1방4호,220MM,283MM",8510,0110,493620203147 ,-1,EA,-2891,N1
4964893527,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203564 ,-1,SET,-32461,N1
4964893528,1,2020.05.04,911,GD 신규경상 소비,100337,"접지동봉,14MM,1000MM",8510,0110,549320203643 ,-1,EA,-4351,N1
4964893529,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,521120203079 ,-3,EA,-9702,N1
4964893530,3,2020.05.04,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,549320193486 ,-2,M,-5084,N1
4964893530,2,2020.05.04,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,549320193486 ,-1,EA,-4149,N1
4964893530,1,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,549320193486 ,-1,EA,-68064,N1
4964893531,1,2020.05.04,911,GD 신규경상 소비,126699,"바인드리스 폴리머 라인포스트,폴리머",8510,0110,549320203715 ,-3,EA,-91176,N1
4964893532,1,2020.05.04,911,GD 신규경상 소비,100058,"강관전주,6M,85KGF,회색,6.4MX1조,강관근입",8510,0110,493620203090 ,-4,BON,-386842,N1
4964893533,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203647 ,-1,SET,-32461,N1
4964893534,1,2020.05.04,911,GD 신규경상 소비,101100,"편출용D형랙크,내장형,800MM,1000MM",8510,0110,493620203172 ,-1,EA,-87202,N1
4964893535,4,2020.05.04,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,549320203893 ,-9,M,-22877,N1
4964893535,5,2020.05.04,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,549320203893 ,-1,EA,-6943,N1
4964893535,6,2020.05.04,911,GD 신규경상 소비,102000,"활선클램프,소형,분기고리측,경동선 6.5MM",8510,0110,549320203893 ,-3,EA,-13073,N1
4964893535,3,2020.05.04,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,549320203893 ,-3,EA,-12448,N1
4964893535,2,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,549320203893 ,-3,EA,-204191,N1
4964893535,1,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,549320203893 ,-1,EA,-20952,N1
4964893536,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,549320203636 ,-1,SET,-32461,N1
4964893537,1,2020.05.04,911,GD 신규경상 소비,100628,"옥외용비닐절연전선,OW,60MM2,19EA,2.0MM",8510,0110,493680203172 ,-6,M,-21255,N1
4964893538,1,2020.05.04,911,GD 신규경상 소비,126465,"고효율주상변압기,30KVA(광유),유탭,13.2KV",8510,0110,549320203896 ,-3,EA,-2887611,N1
4964893539,1,2020.05.04,911,GD 신규경상 소비,101619,"인장클램프,WDA-2,ACSR 95MM2,쇄기형",8510,0110,549320203871 ,-2,EA,-11467,N1
4964893540,3,2020.05.04,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,549320203944 ,-1,EA,-6943,N1
4964893540,2,2020.05.04,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,549320203944 ,-3,EA,-12448,N1
4964893540,1,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,549320203944 ,-3,EA,-204191,N1
4964893541,1,2020.05.04,911,GD 신규경상 소비,100628,"옥외용비닐절연전선,OW,60MM2,19EA,2.0MM",8510,0110,521120203079 ,-2,M,-7085,N1
4964893542,2,2020.05.04,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,541380203446 ,-2,EA,-11516,N1
4964893542,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,541380203446 ,-1,SET,-32461,N1
4964893543,1,2020.05.04,911,GD 신규경상 소비,101865,"암타이및랙크밴드,1방5호,250MM,313MM",8510,0110,549320203800 ,-2,EA,-5983,N1
4964893544,1,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,521120203235 ,-1,EA,-20952,N1
4964893545,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,543120203428 ,-8,EA,-25872,N1
4964893546,2,2020.05.04,911,GD 신규경상 소비,100337,"접지동봉,14MM,1000MM",8510,0110,549320203804 ,-1,EA,-4351,N1
4964893546,1,2020.05.04,911,GD 신규경상 소비,101865,"암타이및랙크밴드,1방5호,250MM,313MM",8510,0110,549320203804 ,-3,EA,-8975,N1
4964893547,1,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,521120203117 ,-1,EA,-20952,N1
4964893548,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,543120203418 ,-2,EA,-6468,N1
4964893549,1,2020.05.04,911,GD 신규경상 소비,100337,"접지동봉,14MM,1000MM",8510,0110,549320203801 ,-1,EA,-4351,N1
4964893550,1,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,493620203172 ,-3,EA,-204191,N1
4964893551,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,543120203417 ,-2,EA,-6468,N1
4964893552,2,2020.05.04,911,GD 신규경상 소비,100337,"접지동봉,14MM,1000MM",8510,0110,549320203451 ,-6,EA,-26106,N1
4964893552,1,2020.05.04,911,GD 신규경상 소비,101865,"암타이및랙크밴드,1방5호,250MM,313MM",8510,0110,549320203451 ,-3,EA,-8975,N1
4964893553,1,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,493680203172 ,-3,EA,-204191,N1
4964893554,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,543120203379 ,-6,EA,-19404,N1
4964893555,6,2020.05.04,911,GD 신규경상 소비,101584,"인류클램프,GT-3,아연도강연선 22MM2",8510,0110,549320203715 ,-1,EA,-2910,N1
4964893555,5,2020.05.04,911,GD 신규경상 소비,101875,"완철밴드,단완철용,1방2호,170MM,238MM",8510,0110,549320203715 ,-1,EA,-6764,N1
4964893555,4,2020.05.04,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,549320203715 ,-2,EA,-13886,N1
4964893555,3,2020.05.04,911,GD 신규경상 소비,102197,"분기슬리브,BSC-4B,CU60MM2,CU38MM2",8510,0110,549320203715 ,-3,EA,-5472,N1
4964893555,2,2020.05.04,911,GD 신규경상 소비,102198,"분기슬리브,BSC-1C,CU60MM2,CU60MM2",8510,0110,549320203715 ,-3,EA,-9788,N1
4964893555,1,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,549320203715 ,-1,EA,-20952,N1
4964893556,3,2020.05.04,911,GD 신규경상 소비,100337,"접지동봉,14MM,1000MM",8510,0110,549320203764 ,-13,EA,-56564,N1
4964893556,2,2020.05.04,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,549320203764 ,-15,EA,-86370,N1
4964893556,1,2020.05.04,911,GD 신규경상 소비,101865,"암타이및랙크밴드,1방5호,250MM,313MM",8510,0110,549320203764 ,-19,EA,-56840,N1
4964893557,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,541380203378 ,-1,SET,-32461,N1
4964893558,1,2020.05.04,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,549320203662 ,-11,EA,-63338,N1
4964893559,1,2020.05.04,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,543120203336 ,-1,EA,-3234,N1
4964893560,1,2020.05.04,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,549320203726 ,-4,EA,-23032,N1
4964893561,4,2020.05.04,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,549320203971 ,-9,M,-22877,N1
4964893561,6,2020.05.04,911,GD 신규경상 소비,101875,"완철밴드,단완철용,1방2호,170MM,238MM",8510,0110,549320203971 ,-3,EA,-20291,N1
4964893561,5,2020.05.04,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,549320203971 ,-1,EA,-6943,N1
4964893561,7,2020.05.04,911,GD 신규경상 소비,102000,"활선클램프,소형,분기고리측,경동선 6.5MM",8510,0110,549320203971 ,-3,EA,-13074,N1
4964893561,3,2020.05.04,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,549320203971 ,-3,EA,-12448,N1
4964893561,2,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,549320203971 ,-3,EA,-204191,N1
4964893561,1,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,549320203971 ,-4,EA,-83807,N1
4964893562,1,2020.05.04,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,543120203328 ,-1,SET,-32461,N1
4964893563,1,2020.05.04,911,GD 신규경상 소비,126465,"고효율주상변압기,30KVA(광유),유탭,13.2KV",8510,0110,549320203853 ,-3,EA,-2887611,N1
4964893564,1,2020.05.04,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,543120203037 ,-7,EA,-3193,N1
4964893565,6,2020.05.04,911,GD 신규경상 소비,100629,"옥외용비닐절연전선,OW,100MM2,19EA,2.6MM",8510,0110,549320203903 ,-9,M,-51824,N1
4964893565,5,2020.05.04,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,549320203903 ,-18,M,-45754,N1
4964893565,7,2020.05.04,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,549320203903 ,-2,EA,-13886,N1
4964893565,8,2020.05.04,911,GD 신규경상 소비,102000,"활선클램프,소형,분기고리측,경동선 6.5MM",8510,0110,549320203903 ,-6,EA,-26147,N1
4964893565,4,2020.05.04,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,549320203903 ,-6,EA,-24897,N1
4964893565,3,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,549320203903 ,-6,EA,-408382,N1
4964893565,2,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,549320203903 ,-2,EA,-41904,N1
4964893565,1,2020.05.04,911,GD 신규경상 소비,126466,"고효율주상변압기,50KVA(광유),유탭,13.2KV",8510,0110,549320203903 ,-6,EA,-7977585,N1
4964893566,1,2020.05.04,911,GD 신규경상 소비,120688,"분기슬리브,BSC-2GW,CU25MM2,CU35MM2",8510,0110,541320194711 ,-1,EA,-2047,N1
4964893567,6,2020.05.04,911,GD 신규경상 소비,100629,"옥외용비닐절연전선,OW,100MM2,19EA,2.6MM",8510,0110,549320203902 ,-7,M,-40307,N1
4964893567,5,2020.05.04,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,549320203902 ,-9,M,-22877,N1
4964893567,10,2020.05.04,911,GD 신규경상 소비,101584,"인류클램프,GT-3,아연도강연선 22MM2",8510,0110,549320203902 ,-1,EA,-2910,N1
4964893567,8,2020.05.04,911,GD 신규경상 소비,101875,"완철밴드,단완철용,1방2호,170MM,238MM",8510,0110,549320203902 ,-1,EA,-6764,N1
4964893567,7,2020.05.04,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,549320203902 ,-1,EA,-6943,N1
4964893567,9,2020.05.04,911,GD 신규경상 소비,102000,"활선클램프,소형,분기고리측,경동선 6.5MM",8510,0110,549320203902 ,-3,EA,-13073,N1
4964893567,4,2020.05.04,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,549320203902 ,-3,EA,-12448,N1
4964893567,3,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,549320203902 ,-3,EA,-204191,N1
4964893567,2,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,549320203902 ,-2,EA,-41904,N1
4964893567,1,2020.05.04,911,GD 신규경상 소비,126466,"고효율주상변압기,50KVA(광유),유탭,13.2KV",8510,0110,549320203902 ,-1,EA,-1329598,N1
4964893568,1,2020.05.04,911,GD 신규경상 소비,124170,"단일형내장완철,일반장주용,2400MM,90MM",8510,0110,549320203644 ,-2,EA,-62169,N1
4964893569,1,2020.05.04,911,GD 신규경상 소비,101584,"인류클램프,GT-3,아연도강연선 22MM2",8510,0110,541320193282 ,-1,EA,-2910,N1
4964893570,5,2020.05.04,911,GD 신규경상 소비,100629,"옥외용비닐절연전선,OW,100MM2,19EA,2.6MM",8510,0110,549320203904 ,-19,M,-109405,N1
4964893570,4,2020.05.04,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,549320203904 ,-9,M,-22877,N1
4964893570,7,2020.05.04,911,GD 신규경상 소비,101875,"완철밴드,단완철용,1방2호,170MM,238MM",8510,0110,549320203904 ,-1,EA,-6764,N1
4964893570,6,2020.05.04,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,549320203904 ,-1,EA,-6943,N1
4964893570,8,2020.05.04,911,GD 신규경상 소비,102000,"활선클램프,소형,분기고리측,경동선 6.5MM",8510,0110,549320203904 ,-3,EA,-13074,N1
4964893570,3,2020.05.04,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,549320203904 ,-3,EA,-12448,N1
4964893570,2,2020.05.04,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,549320203904 ,-3,EA,-204191,N1
4964893570,1,2020.05.04,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,549320203904 ,-2,EA,-41904,N1
